listing_id,country,city,zone_id,zone_name,level,property_type,class,bedrooms,surface_m2,price_total_eur,price_eur_m2,price_eur_m2_basis,currency,buyer_domicile,dom_days,gross_yield_pct,lat,lon,as_of,calibrated_on,price_confidence,surface_confidence,eur_m2_confidence,position_confidence,yield_confidence,synthetic
BE-anderlecht-0000,be,bruxelles,anderlecht,Anderlecht,commune,Appartement,apartment,2,77,265882,3453,bati_habitable,EUR,,153,4.71,50.83539,4.31747,2025,bruxelles/anderlecht | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0111,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,80,292738,3659,bati_habitable,EUR,,97,3.73,50.83942,4.38865,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0112,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,62,265291,4279,bati_habitable,EUR,,125,3.46,50.83349,4.38783,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0113,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,95,325695,3428,bati_habitable,EUR,,121,3.38,50.8387,4.39188,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0114,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,0,63,227573,3612,bati_habitable,EUR,,84,3.56,50.82874,4.38353,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0115,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,86,408158,4746,bati_habitable,EUR,,85,3.88,50.83688,4.39016,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0116,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,88,485186,5513,bati_habitable,EUR,,87,3.93,50.8335,4.39198,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0117,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,62,250244,4036,bati_habitable,EUR,,135,3.81,50.82364,4.38519,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0118,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,3,101,502930,4980,bati_habitable,EUR,,60,4.05,50.83635,4.39227,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0119,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,80,361754,4522,bati_habitable,EUR,,74,2.29,50.83915,4.37907,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0120,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,3,93,472054,5076,bati_habitable,EUR,,134,3.05,50.83821,4.38138,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0121,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,74,278042,3757,bati_habitable,EUR,,119,4.14,50.82803,4.38983,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0122,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,75,394660,5262,bati_habitable,EUR,,122,2.8,50.83248,4.38839,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0123,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,101,303721,3007,bati_habitable,EUR,,121,4.34,50.83777,4.38563,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0124,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,3,91,365508,4017,bati_habitable,EUR,,94,4.74,50.84604,4.39161,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0125,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,106,556324,5248,bati_habitable,EUR,,113,2.45,50.83838,4.37964,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0126,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,3,71,291032,4099,bati_habitable,EUR,,121,4.66,50.8366,4.39816,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0127,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,74,228900,3093,bati_habitable,EUR,,92,3.53,50.83512,4.38816,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0128,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,119,413376,3474,bati_habitable,EUR,,99,3.19,50.84156,4.38848,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0129,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,95,372784,3924,bati_habitable,EUR,,120,4.07,50.83843,4.37967,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0130,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,77,336681,4372,bati_habitable,EUR,,82,2.81,50.83342,4.39669,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0131,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,81,310523,3834,bati_habitable,EUR,,192,3.18,50.83741,4.38612,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0132,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,105,562159,5354,bati_habitable,EUR,,123,3.9,50.83923,4.38644,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0133,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,0,83,322625,3887,bati_habitable,EUR,,105,2.45,50.83573,4.39656,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0134,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,67,397449,5932,bati_habitable,EUR,,100,3.4,50.83818,4.3938,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0135,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,3,78,404633,5188,bati_habitable,EUR,,64,2.66,50.83955,4.37996,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0136,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,3,81,364698,4502,bati_habitable,EUR,,120,3.01,50.84261,4.38044,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0137,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,64,263209,4113,bati_habitable,EUR,,81,2.7,50.83522,4.38528,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0138,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,72,382197,5308,bati_habitable,EUR,,142,4.25,50.83571,4.39159,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0139,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,84,393908,4689,bati_habitable,EUR,,58,4.59,50.84517,4.38275,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0140,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,3,115,505912,4399,bati_habitable,EUR,,80,4.13,50.83558,4.38957,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0141,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,123,603695,4908,bati_habitable,EUR,,54,2.77,50.84139,4.38303,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0142,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,113,759769,6724,bati_habitable,EUR,,98,3.05,50.84403,4.3862,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0143,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,77,373174,4846,bati_habitable,EUR,,164,3.76,50.83818,4.37563,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0144,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,3,75,309352,4125,bati_habitable,EUR,,84,3.09,50.83665,4.38598,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0145,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,3,68,349422,5139,bati_habitable,EUR,,92,3.6,50.82322,4.39322,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0146,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,78,393574,5046,bati_habitable,EUR,,68,3.07,50.82675,4.39155,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0147,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,74,372372,5032,bati_habitable,EUR,,104,3.49,50.83627,4.38625,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0148,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,84,256374,3052,bati_habitable,EUR,,137,3.76,50.84218,4.38552,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0149,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,98,486748,4967,bati_habitable,EUR,,67,3.62,50.83113,4.38806,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0150,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,84,631119,7513,bati_habitable,EUR,,121,3.23,50.8397,4.39261,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0151,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,100,353426,3534,bati_habitable,EUR,,118,3.09,50.83987,4.39515,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0152,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,90,381812,4242,bati_habitable,EUR,,165,3.54,50.83851,4.38812,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0153,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,88,460812,5236,bati_habitable,EUR,,82,4.31,50.83503,4.39439,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0154,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,77,337170,4379,bati_habitable,EUR,,100,3.66,50.84253,4.38318,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0155,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,73,380296,5210,bati_habitable,EUR,,119,3.82,50.83694,4.38491,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0156,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,3,69,331781,4808,bati_habitable,EUR,,79,3.15,50.83017,4.3817,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0157,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,111,414322,3733,bati_habitable,EUR,,53,3.35,50.83905,4.3871,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0158,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,3,61,235595,3862,bati_habitable,EUR,,57,3.36,50.82826,4.38637,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0159,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,81,451458,5574,bati_habitable,EUR,,111,4.06,50.84362,4.39374,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0160,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,57,275038,4825,bati_habitable,EUR,,112,3.3,50.84013,4.38874,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0161,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,102,480748,4713,bati_habitable,EUR,,85,3.2,50.84185,4.38654,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0162,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,91,264258,2904,bati_habitable,EUR,,129,4.01,50.8323,4.3915,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0163,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,109,434609,3987,bati_habitable,EUR,,141,2.54,50.84208,4.39793,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0164,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,3,79,361479,4576,bati_habitable,EUR,,131,3.67,50.83732,4.39405,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0165,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,100,399077,3991,bati_habitable,EUR,,147,4.55,50.83146,4.38452,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0166,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,86,379465,4412,bati_habitable,EUR,,94,3.36,50.83597,4.38027,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0167,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,3,74,277333,3748,bati_habitable,EUR,,65,3.24,50.83418,4.3895,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0168,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,75,310628,4142,bati_habitable,EUR,,115,3.53,50.82755,4.38698,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0169,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,88,400797,4555,bati_habitable,EUR,,101,2.96,50.82977,4.38646,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0170,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,82,290893,3547,bati_habitable,EUR,,92,3.94,50.83054,4.39134,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0171,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,75,369943,4933,bati_habitable,EUR,,120,3.4,50.83998,4.38294,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0172,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,97,390511,4026,bati_habitable,EUR,,93,3.68,50.83312,4.38611,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0173,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,3,99,509938,5151,bati_habitable,EUR,,196,4.02,50.84519,4.38998,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0174,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,76,267623,3521,bati_habitable,EUR,,73,4.41,50.8544,4.39405,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0175,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,3,78,339397,4351,bati_habitable,EUR,,136,3.23,50.83509,4.37933,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0176,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,0,101,461618,4570,bati_habitable,EUR,,154,3.28,50.83003,4.37863,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0177,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,4,118,457641,3878,bati_habitable,EUR,,123,3.56,50.83511,4.39431,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0178,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,3,68,250947,3690,bati_habitable,EUR,,100,3.09,50.83197,4.37768,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0179,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,72,333030,4625,bati_habitable,EUR,,62,3.91,50.83767,4.3887,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0180,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,100,335240,3352,bati_habitable,EUR,,79,3.0,50.83631,4.38876,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0181,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,112,357080,3188,bati_habitable,EUR,,77,2.9,50.83864,4.39053,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0182,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,0,95,355534,3742,bati_habitable,EUR,,160,2.81,50.83556,4.37442,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0183,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,126,671467,5329,bati_habitable,EUR,,92,3.39,50.82603,4.38088,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0184,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,84,451340,5373,bati_habitable,EUR,,68,3.62,50.83008,4.38983,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0185,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,92,300216,3263,bati_habitable,EUR,,105,4.21,50.82526,4.38756,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0186,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,75,271482,3620,bati_habitable,EUR,,103,3.7,50.83906,4.39322,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0187,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,124,368243,2970,bati_habitable,EUR,,45,3.56,50.83224,4.38969,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0188,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,70,291769,4168,bati_habitable,EUR,,82,3.01,50.83694,4.39935,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0189,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,120,499245,4160,bati_habitable,EUR,,81,4.38,50.85306,4.38595,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0190,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,77,253768,3296,bati_habitable,EUR,,195,3.56,50.83358,4.39561,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0191,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,99,377462,3813,bati_habitable,EUR,,94,3.67,50.83528,4.39189,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0192,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,3,93,412783,4439,bati_habitable,EUR,,47,3.73,50.84174,4.38783,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0193,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,100,501295,5013,bati_habitable,EUR,,146,3.39,50.83315,4.39352,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0194,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,3,70,269043,3843,bati_habitable,EUR,,73,5.07,50.8352,4.39655,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0195,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,61,283428,4646,bati_habitable,EUR,,175,4.16,50.84484,4.39877,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0196,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,101,376273,3725,bati_habitable,EUR,,109,2.63,50.8418,4.3706,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0197,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,58,255498,4405,bati_habitable,EUR,,89,3.78,50.82303,4.40007,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0198,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,77,421691,5477,bati_habitable,EUR,,135,2.74,50.83777,4.3952,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0199,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,87,437621,5030,bati_habitable,EUR,,134,3.18,50.83067,4.37677,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0200,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,65,311819,4797,bati_habitable,EUR,,96,4.51,50.84314,4.39192,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0201,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,101,426070,4219,bati_habitable,EUR,,126,3.57,50.83359,4.37602,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0202,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,79,249554,3159,bati_habitable,EUR,,215,3.04,50.83827,4.38477,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0203,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,3,75,364437,4859,bati_habitable,EUR,,95,3.87,50.83445,4.38151,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0204,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,82,335170,4087,bati_habitable,EUR,,205,3.15,50.83347,4.38188,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0205,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,88,360781,4100,bati_habitable,EUR,,137,3.71,50.83742,4.38893,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0206,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,81,436639,5391,bati_habitable,EUR,,107,4.43,50.83952,4.37694,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0207,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,78,407115,5219,bati_habitable,EUR,,164,3.78,50.83203,4.38206,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0208,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,72,319815,4442,bati_habitable,EUR,,159,3.09,50.8337,4.3885,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0209,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,2,119,414659,3485,bati_habitable,EUR,,140,3.92,50.82221,4.38749,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-etterbeek-0210,be,bruxelles,etterbeek,Etterbeek (quartier europeen),commune,Appartement,apartment,1,151,638211,4227,bati_habitable,EUR,,107,3.27,50.8346,4.39459,2025,bruxelles/etterbeek | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
