listing_id,country,city,zone_id,zone_name,level,property_type,class,bedrooms,surface_m2,price_total_eur,price_eur_m2,price_eur_m2_basis,currency,buyer_domicile,dom_days,gross_yield_pct,lat,lon,as_of,calibrated_on,price_confidence,surface_confidence,eur_m2_confidence,position_confidence,yield_confidence,synthetic
BE-anderlecht-0000,be,bruxelles,anderlecht,Anderlecht,commune,Appartement,apartment,2,77,262214,3405,bati_habitable,EUR,,153,4.71,50.83539,4.31747,2025,bruxelles/anderlecht | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0051,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,94,284045,3022,bati_habitable,EUR,,123,3.3,50.8571,4.29887,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0052,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,1,78,296918,3807,bati_habitable,EUR,,122,3.5,50.86882,4.28964,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0053,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,3,85,266019,3130,bati_habitable,EUR,,118,2.14,50.85619,4.29291,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0054,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,1,103,359670,3492,bati_habitable,EUR,,97,3.54,50.85754,4.29044,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0055,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,64,166553,2602,bati_habitable,EUR,,69,3.41,50.85953,4.29683,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0056,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,4,96,284372,2962,bati_habitable,EUR,,103,3.74,50.87271,4.29476,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0057,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,3,84,245893,2927,bati_habitable,EUR,,106,2.79,50.85686,4.29612,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0058,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,1,90,252840,2809,bati_habitable,EUR,,104,3.44,50.84831,4.29952,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0059,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,80,315961,3950,bati_habitable,EUR,,90,4.39,50.86073,4.2965,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0060,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,1,105,216378,2061,bati_habitable,EUR,,96,3.54,50.86164,4.28896,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0061,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,1,122,473339,3880,bati_habitable,EUR,,58,4.84,50.86318,4.29005,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0062,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,0,102,258114,2531,bati_habitable,EUR,,84,4.51,50.87256,4.28857,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0063,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,3,78,250285,3209,bati_habitable,EUR,,142,3.79,50.85888,4.28753,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0064,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,1,107,256940,2401,bati_habitable,EUR,,102,3.2,50.86698,4.29179,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0065,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,70,174048,2486,bati_habitable,EUR,,130,3.15,50.86003,4.2898,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0066,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,85,251901,2964,bati_habitable,EUR,,89,4.33,50.86011,4.29761,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0067,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,1,81,335733,4145,bati_habitable,EUR,,83,3.51,50.85688,4.2926,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0068,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,83,289582,3489,bati_habitable,EUR,,116,3.87,50.86897,4.28491,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0069,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,70,215113,3073,bati_habitable,EUR,,78,4.52,50.8783,4.30194,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0070,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,3,122,335263,2748,bati_habitable,EUR,,109,2.72,50.86138,4.29076,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0071,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,1,69,216336,3135,bati_habitable,EUR,,139,3.27,50.86322,4.28525,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0072,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,83,308722,3720,bati_habitable,EUR,,115,4.1,50.86859,4.28897,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0073,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,74,226780,3065,bati_habitable,EUR,,149,3.86,50.87288,4.30206,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0074,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,87,207267,2382,bati_habitable,EUR,,108,3.7,50.86765,4.29607,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0075,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,4,76,271667,3575,bati_habitable,EUR,,176,3.5,50.86835,4.28338,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0076,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,0,78,237680,3047,bati_habitable,EUR,,118,4.03,50.86287,4.28995,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0077,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,76,179030,2356,bati_habitable,EUR,,213,4.2,50.87671,4.29446,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0078,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,65,212550,3270,bati_habitable,EUR,,93,3.03,50.86031,4.28941,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0079,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,0,83,240761,2901,bati_habitable,EUR,,93,2.7,50.8692,4.29414,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0080,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,3,89,200855,2257,bati_habitable,EUR,,161,3.16,50.86992,4.29457,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0081,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,1,74,311902,4215,bati_habitable,EUR,,86,4.17,50.85901,4.29681,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0082,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,55,161302,2933,bati_habitable,EUR,,149,3.16,50.85192,4.28691,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0083,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,85,233914,2752,bati_habitable,EUR,,144,3.69,50.85658,4.2954,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0084,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,3,80,333950,4174,bati_habitable,EUR,,176,3.37,50.85814,4.29027,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0085,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,0,80,249892,3124,bati_habitable,EUR,,94,4.44,50.87237,4.29045,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0086,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,1,104,226297,2176,bati_habitable,EUR,,115,3.14,50.85717,4.29522,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0087,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,1,83,164114,1977,bati_habitable,EUR,,77,3.39,50.86287,4.29161,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0088,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,3,95,244612,2575,bati_habitable,EUR,,101,2.62,50.87097,4.29791,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0089,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,3,73,172286,2360,bati_habitable,EUR,,65,4.19,50.85637,4.29808,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0090,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,126,415324,3296,bati_habitable,EUR,,83,2.87,50.86615,4.28296,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0091,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,0,90,207554,2306,bati_habitable,EUR,,101,3.49,50.8675,4.29279,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0092,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,1,78,220210,2823,bati_habitable,EUR,,61,3.8,50.86688,4.292,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0093,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,3,103,223351,2168,bati_habitable,EUR,,184,3.84,50.8668,4.29844,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0094,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,1,99,339288,3427,bati_habitable,EUR,,87,3.79,50.85866,4.30469,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0095,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,92,243071,2642,bati_habitable,EUR,,82,3.9,50.87235,4.29541,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0096,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,0,85,269280,3168,bati_habitable,EUR,,179,3.97,50.86107,4.2939,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0097,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,1,84,327085,3894,bati_habitable,EUR,,98,2.63,50.86225,4.30078,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0098,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,4,65,165194,2541,bati_habitable,EUR,,112,3.58,50.86723,4.28777,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0099,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,89,465533,5231,bati_habitable,EUR,,109,4.44,50.85245,4.28575,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0100,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,0,75,279580,3728,bati_habitable,EUR,,111,2.64,50.86105,4.29017,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0101,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,82,281763,3436,bati_habitable,EUR,,143,3.11,50.86477,4.28805,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0102,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,72,221538,3077,bati_habitable,EUR,,127,3.87,50.86567,4.29962,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0103,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,67,271260,4049,bati_habitable,EUR,,97,3.01,50.8713,4.28619,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0104,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,3,89,284703,3199,bati_habitable,EUR,,113,3.11,50.85825,4.29969,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0105,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,1,92,351157,3817,bati_habitable,EUR,,161,3.43,50.86073,4.29885,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0106,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,1,71,201016,2831,bati_habitable,EUR,,135,3.93,50.86353,4.29597,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0107,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,61,243472,3991,bati_habitable,EUR,,51,3.48,50.87581,4.29125,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0108,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,1,94,338273,3599,bati_habitable,EUR,,130,4.16,50.87028,4.28853,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0109,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,105,290152,2763,bati_habitable,EUR,,76,3.66,50.86662,4.27576,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0110,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,70,281968,4028,bati_habitable,EUR,,89,4.39,50.86818,4.29966,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0111,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,89,323994,3640,bati_habitable,EUR,,134,3.08,50.8689,4.29006,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0112,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,1,59,172247,2919,bati_habitable,EUR,,74,3.77,50.86603,4.29543,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0113,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,3,88,278269,3162,bati_habitable,EUR,,148,4.45,50.8605,4.294,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0114,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,0,88,346218,3934,bati_habitable,EUR,,152,3.64,50.86352,4.2933,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0115,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,1,68,241704,3554,bati_habitable,EUR,,88,3.7,50.86141,4.29782,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0116,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,3,69,313939,4550,bati_habitable,EUR,,129,4.45,50.8625,4.29153,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0117,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,1,63,230033,3651,bati_habitable,EUR,,78,3.7,50.85891,4.29655,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0118,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,3,98,315200,3216,bati_habitable,EUR,,87,3.76,50.8626,4.29115,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0119,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,3,68,233734,3437,bati_habitable,EUR,,158,3.61,50.87159,4.29528,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0120,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,3,83,297874,3589,bati_habitable,EUR,,147,3.56,50.86761,4.29195,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0121,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,75,182550,2434,bati_habitable,EUR,,100,3.63,50.86473,4.29523,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0122,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,78,200297,2568,bati_habitable,EUR,,117,3.82,50.86316,4.29746,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0123,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,3,97,234095,2413,bati_habitable,EUR,,80,3.95,50.86661,4.29744,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0124,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,95,246374,2593,bati_habitable,EUR,,127,3.23,50.87132,4.29504,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0125,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,1,79,238914,3024,bati_habitable,EUR,,171,4.19,50.86269,4.29596,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0126,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,0,99,335039,3384,bati_habitable,EUR,,108,3.93,50.86586,4.28732,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0127,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,82,359989,4390,bati_habitable,EUR,,95,3.34,50.86541,4.3053,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0128,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,82,241464,2945,bati_habitable,EUR,,118,3.26,50.86734,4.30714,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0129,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,114,296732,2603,bati_habitable,EUR,,109,3.55,50.86695,4.30744,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0130,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,1,62,138055,2227,bati_habitable,EUR,,70,2.69,50.87025,4.29444,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0131,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,1,114,312157,2738,bati_habitable,EUR,,103,3.27,50.85859,4.28926,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0132,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,4,53,174455,3292,bati_habitable,EUR,,92,3.94,50.87413,4.28489,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0133,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,3,78,185534,2379,bati_habitable,EUR,,131,3.26,50.8702,4.29534,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0134,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,1,74,240292,3247,bati_habitable,EUR,,96,3.14,50.85941,4.29169,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0135,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,74,273840,3701,bati_habitable,EUR,,70,4.67,50.86545,4.30077,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0136,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,91,206560,2270,bati_habitable,EUR,,145,3.3,50.85674,4.29309,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0137,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,3,138,338488,2453,bati_habitable,EUR,,116,3.88,50.87541,4.30199,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0138,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,1,80,268795,3360,bati_habitable,EUR,,101,3.2,50.86828,4.29331,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0139,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,1,85,212223,2497,bati_habitable,EUR,,109,4.3,50.86566,4.29647,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0140,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,1,77,210143,2729,bati_habitable,EUR,,98,4.25,50.86173,4.30407,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0141,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,1,74,212079,2866,bati_habitable,EUR,,52,3.28,50.85859,4.30574,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-berchemsainteagathe-0142,be,bruxelles,berchemsainteagathe,Berchem-Sainte-Agathe,commune,Appartement,apartment,2,90,310305,3448,bati_habitable,EUR,,72,2.53,50.8644,4.2934,2025,bruxelles/berchemsainteagathe | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
